alpha	alpha_i_sd	beta[1]	beta[2]	beta[3]	beta[4]	beta[5]	beta[6]	beta[7]	beta[8]	beta[9]	beta[10]	beta[11]	beta[12]	beta[13]	beta[14]	beta[15]	beta[16]	beta[17]	beta[18]	beta[19]	beta[20]	beta[21]	beta[22]	beta[23]	beta[24]	beta[25]	beta[26]	beta[27]	beta[28]	beta[29]	beta[30]	beta[31]	beta[32]	beta[33]	beta[34]	beta[35]	beta[36]	beta[37]	beta[38]	beta[39]	beta[40]	beta[41]	beta[42]	beta[43]	beta[44]	beta[45]	beta[46]	beta[47]	beta[48]	beta[49]	beta[50]	beta[51]	beta[52]	beta[53]	beta[54]	beta[55]	beta[56]	beta[57]	beta[58]	beta[59]	beta[60]	beta[61]	beta[62]	beta[63]	beta[64]	beta[65]	beta[66]	beta[67]	beta[68]	beta[69]	beta[70]	beta[71]	beta[72]	beta[73]	beta[74]	beta[75]	beta[76]	beta[77]	beta[78]	beta[79]	beta[80]	beta[81]	beta[82]	beta[83]	beta[84]	beta[85]	beta[86]	beta[87]	beta[88]	beta[89]	beta[90]
-1.4441424	2.7079808	1.6481745	2.6412991	2.7696813	3.9217228	3.9355962	5.4003657	0.80196582	1.5167517	0.86788431	2.7488381	3.7970119	3.3164523	-0.031056264	0.56877546	-0.044350798	0.88027958	2.5817732	1.0606546	0.50862151	1.3569797	0.69696468	1.6432584	2.1656747	2.2010008	0.33913221	-0.17620564	-0.2708773	1.4412777	1.374637	1.8012613	-1.3001179	-1.1409029	-1.8756211	0.14070539	0.89652579	0.052444967	0.87195502	0.12164824	-0.00053534682	2.0262167	1.5995393	2.2668635	-0.89768443	-1.291691	-0.24580526	0.65843211	0.2290109	1.4230833	-2.2429081	-2.390278	-1.9534018	-0.93628998	-1.0716832	-0.98651594	-1.0035363	-0.17321442	-0.59922594	0.90125854	2.3865811	1.5032895	-1.9893113	-2.6608603	-0.75960089	-0.121971	-0.61325544	0.87027963	-2.3174003	-2.7784974	-2.9662645	-1.8810014	-2.3040775	-1.1824388	-1.4676029	-0.51879903	-1.452269	0.35818175	-0.36116475	1.7807645	-2.3815692	-2.0091552	-2.7149333	-2.1575346	-0.84608355	-0.45739983	-3.7501149	-4.0295055	-3.0400015	-1.2729245	-2.8721766	-2.5350002
-1.3652079	2.7494096	1.5233779	3.1955861	3.1340821	4.1582018	4.6006677	3.2154301	0.61826956	1.0745862	1.5222883	2.639583	3.2339638	3.3845755	-0.67446467	0.78035001	-0.066176482	1.0765245	2.3435087	0.89082886	0.82779328	1.2056813	0.64539262	2.3324517	1.6781577	1.9392513	0.26675354	-0.50378476	-0.070215952	1.8016318	1.250591	1.4346918	-1.8395561	-1.4039208	-0.96311292	-0.76917454	0.75039714	-0.48917873	1.1593276	0.30602857	-0.22852792	1.5251419	2.6490393	2.6460381	-1.0938562	-1.2105752	-1.0238977	0.83940665	0.33152979	1.0311525	-2.9692699	-2.2973213	-1.9225527	-1.3486665	-1.1846758	-1.2362275	0.42801918	0.052488177	-0.29240017	1.7163716	-0.095153054	2.8316923	-1.5332269	-2.2353854	-1.7550386	-0.31606518	-0.11894933	1.0940032	-2.8972952	-3.2255353	-2.7453498	-2.0793645	-1.9166063	-1.7971557	-0.82613505	-0.55717767	-0.5727756	-0.22721095	2.3766706	1.7247811	-2.6294213	-2.1055886	-2.8949005	-1.5403296	-1.2438569	0.46392878	-3.7185434	-4.2278365	-2.9534132	-2.1089663	-2.6056812	-2.1857186
-1.3383949	2.648912	2.0850499	3.4576285	2.7231614	4.1882702	4.6460043	1.5317125	1.4113664	1.3303941	1.2135796	2.7447343	3.3093958	3.702864	-0.26807003	0.62569208	0.18430359	0.81695665	1.8443141	1.099264	1.7054974	0.74653263	0.85040545	1.4642939	2.7230255	0.82600645	0.46485774	-0.019726745	-0.23796756	1.1184995	1.6862853	1.2858388	-1.5398268	-1.2379044	-1.7676041	0.18931373	0.50336593	-0.028579444	1.420707	-0.231505	0.10096623	1.6715957	3.308121	1.3906541	-0.73308034	-1.365355	-0.43688264	1.199166	0.22699483	1.2553035	-2.1212537	-2.510981	-2.0305836	-1.0779598	-1.064311	-1.1325534	-1.0218028	-0.8567482	0.3569945	0.83847859	2.3935052	1.1602926	-1.6233405	-2.3839442	-0.93672401	0.58352453	-0.68844481	0.9844523	-2.1807175	-2.9740285	-2.7971675	-1.8044184	-1.994215	-0.95270213	-1.0975456	-0.3659201	-0.3630483	-0.66210657	-0.16610638	1.9315749	-2.4107043	-2.2686468	-2.9972069	-1.7855436	-0.43423092	-0.10224203	-4.0361607	-4.0527798	-2.8231704	-2.2473497	-2.9245071	-2.5452772
-1.2968779	2.6550455	2.3698143	2.7301259	3.2946653	3.440383	5.4762247	1.1669632	0.76308244	1.4466597	1.1009307	2.4439933	3.399211	2.5736612	-0.33397522	0.61668986	-0.37089318	0.48440924	1.9739695	1.4892413	1.3156935	0.85049375	1.5144796	2.405491	2.3922172	1.4562833	-0.090433728	-0.44860361	-0.098615784	1.9003893	1.3825905	1.3272156	-1.4917849	-1.3721673	-1.3291178	-0.37972742	0.57897962	-0.51671379	0.83357323	0.32253414	-0.26253479	2.2323001	1.9695155	2.5817227	-0.96468218	-1.2890048	-0.77393486	0.56312283	0.23327982	1.2986917	-3.2763535	-2.092518	-2.1845581	-0.8485558	-0.90780657	-0.738518	-0.66577559	-0.39793163	-0.39953508	2.1168121	2.5393231	2.1018041	-1.2768358	-2.5214795	-1.8567317	0.15726268	-0.07732434	0.29689991	-2.8798771	-2.9531172	-2.6687311	-1.5853998	-2.2031329	-1.4600981	-1.1662142	-0.18419078	-0.42884147	-2.4361919	2.0473237	1.9616219	-2.9191592	-2.3901415	-3.0160519	-1.0386193	-0.76308337	-0.077932167	-3.4949338	-4.0638466	-2.6819796	-1.707752	-2.5197456	-1.5444928
-1.373072	2.6516588	1.7498717	3.1110455	2.6575807	2.9617106	5.5563972	1.9303953	0.89945947	1.497698	1.1582922	3.3070689	3.1538914	3.4320164	-0.68002089	0.56555865	0.082021345	0.68204942	1.9127581	1.4454561	1.3869445	1.0864575	1.4621134	1.0806078	3.003706	2.5104289	0.37728195	-0.073927167	-0.048326138	1.2527474	1.9642137	1.2370307	-1.944641	-1.2007198	-1.4687172	0.024891146	0.47484451	-0.15884997	0.6984585	-0.39604615	0.23192675	1.7964684	3.102399	1.2539043	-1.0720837	-1.1614819	-0.51547174	0.80463519	0.3919864	0.89019331	-2.6071035	-2.0215322	-2.4672442	-1.206104	-1.274148	-1.1383675	-1.0732291	0.065580821	-0.42106242	1.6099388	1.3142294	1.8487187	-1.785279	-2.1853833	-0.89748311	0.25085411	-0.43113617	0.57321796	-2.4165682	-2.3296713	-2.7956898	-1.5000244	-2.0281516	-1.0860828	-1.0353882	-0.33862097	-0.63627023	-1.069945	0.70406852	1.7747254	-2.6336499	-2.415931	-3.2440479	-1.3002886	-0.65855219	-0.15648982	-4.0136042	-4.6877102	-2.9712569	-1.3289367	-2.700349	-1.7002567
-1.3974119	2.7828434	2.4075453	2.8280156	3.122935	2.1876429	5.7465136	1.2339817	0.38646238	1.15122	1.1497081	2.4134453	3.371363	3.0394817	-0.1788159	0.92616074	0.082496478	0.86186432	2.4983968	1.8284699	1.2791286	1.0432857	1.2571666	1.8398517	3.2705204	0.57366358	-0.13152062	-0.36591873	-0.35293824	1.8807426	1.6316861	1.6461193	-1.9289779	-1.0392766	-1.7083359	-0.50478189	0.97938045	-0.11717734	1.982554	0.16192231	0.40991934	2.4490203	3.0104364	2.6136913	-1.0751853	-1.5223344	-0.47586165	0.67644671	0.20935705	0.91192419	-2.6698215	-2.379749	-2.0292428	-1.1398302	-0.8158826	-0.95950825	-1.5219841	-0.280681	1.3172972	1.3985737	2.7623749	1.7290492	-1.2828425	-2.9563698	-1.2544448	-0.53211577	-0.78113221	-0.1025061	-3.026475	-2.836293	-3.4672615	-1.59329	-2.1458721	-1.4853811	-0.47551066	-0.58477132	-0.96177258	-0.77636401	1.3611514	1.2845009	-3.06297	-2.0840488	-3.0664198	-0.082800723	-0.57389159	-0.2098547	-4.5659147	-4.2610936	-3.0333918	-1.830375	-2.8260375	-1.8584421
-1.3800818	2.7546716	1.3070457	3.1959595	2.3304603	3.3809291	4.7089453	2.2510342	0.81925588	1.3900873	1.6045667	2.8730876	3.1705279	3.3070032	-0.31537841	0.52430767	-0.0086062043	0.92193958	2.0755502	1.0393832	1.8905077	1.1755621	0.80600889	1.6569614	2.713838	1.9367331	0.15337568	0.045421393	-0.0090565384	1.5290076	1.6736777	0.90266275	-1.5377801	-1.1584728	-1.0589293	-0.18720512	0.5661707	-0.10914302	0.5223353	0.02257034	0.51638675	1.8335913	4.7489541	1.7392996	-1.6882261	-1.0993178	-0.50123825	0.9459084	0.29784286	1.15565	-2.8465614	-1.9806875	-1.7700873	-1.448555	-1.3272726	-0.90540402	-0.78673805	-1.0029241	-0.1971874	1.5955651	0.6991827	1.9879416	-1.7055958	-2.2739011	-0.55257342	0.66838126	-0.42677107	0.81214943	-2.4135434	-2.8923643	-2.4657473	-2.1109072	-1.8762406	-1.1602208	-0.94624398	-0.41551708	0.029068949	-1.592962	-0.12930231	1.1322893	-2.4107062	-2.2953265	-1.8438456	-1.9825653	-0.57711128	-0.9996222	-3.7905943	-4.3697638	-3.2644072	-1.9793203	-2.4328297	-1.8103737
-1.3714858	2.7021557	2.0453797	2.7768727	3.1259627	2.7083119	4.5322297	2.3955436	0.58302722	1.333193	1.4153459	2.6836472	3.3547774	3.3040521	-0.33927449	0.96174348	-0.34767963	1.1835449	2.1284309	1.4395735	1.2104094	0.85226088	1.6755619	2.2965671	3.2038239	1.5884842	-0.38439908	-0.14810554	-0.19488137	1.6164457	1.1726393	1.0380295	-1.6125321	-0.83077673	-1.4208297	0.0045993799	0.54091524	-0.17876421	1.6375568	0.21454885	0.28881543	3.3843865	1.6240372	1.0100307	-1.4238531	-1.3004081	-0.34603112	1.312162	0.12498485	1.7682337	-2.2975187	-2.1511021	-1.7119192	-0.69512091	-1.083418	-1.1445122	-1.4268895	-0.11237649	0.81000122	0.56063945	0.93202909	0.96110568	-1.5574815	-2.3237503	-0.92341164	0.048761366	-1.1189743	0.2925599	-2.6253125	-3.0264153	-3.0701564	-1.5412199	-1.8766887	-1.4846614	0.0027195075	-0.94564128	-0.59307111	0.49013323	1.411954	0.19845189	-2.6699365	-2.184786	-2.9143102	-2.0383634	-1.0227538	0.35618506	-3.9268174	-4.4398691	-3.0428042	-1.2978084	-2.6879813	-2.1380619
-1.3763886	2.617947	1.7210899	2.7190241	3.1893317	4.2227362	4.4733437	1.1256695	0.84592198	1.1970445	1.2682508	2.484172	2.9390475	2.2215379	0.053239755	0.45456895	0.23638878	1.3218026	1.9375955	1.7422565	1.397027	0.75218306	0.52439898	2.6545762	2.6242375	1.3642131	0.41260937	-0.33750475	-0.13900654	1.5825709	1.2816671	1.7667608	-1.6738254	-1.1666562	-1.5480769	-0.070496497	0.57722563	0.21290296	1.4755706	0.29679638	-0.46523798	1.6416987	3.7607548	2.176127	-1.0150964	-1.3934498	-0.79112766	0.74582144	-0.2801504	0.83677508	-2.4272937	-2.1982254	-2.3297886	-0.52163426	-1.2425065	-0.69737672	-0.034884447	-0.41412006	0.3573628	2.2355115	1.7760568	0.82998219	-1.787161	-2.4341762	-1.4420404	0.08480806	-0.38175825	1.0839327	-2.4509947	-2.8672066	-2.3848899	-1.6875294	-2.3593648	-0.53047411	-0.68362295	-0.92051422	-0.35877411	-0.47448776	1.1861021	-0.51714457	-3.4294999	-2.1058239	-3.0453421	-0.83203635	-0.68290496	-0.2198666	-3.9533799	-3.3262747	-2.8017889	-2.1175277	-2.6541992	-2.5954534
-1.2379642	2.6188818	2.1610383	2.9204252	2.6541	3.4354978	4.6023617	2.4652128	0.63405566	1.1943756	1.0896945	2.0709191	3.0717429	2.5209613	-0.30006983	0.41629524	0.19545372	0.45553468	1.8685542	1.3922288	1.0645969	1.0299488	0.78291733	2.018968	2.2585028	2.6101808	-0.023478567	-0.12699149	-0.28644346	1.2604018	1.4027816	1.2431249	-1.719145	-1.2046301	-1.250299	-0.32175495	0.25085044	-0.20241809	0.88483292	-0.50060943	0.76125026	0.70497914	2.7928856	3.1002101	-0.66446188	-1.3809772	-0.69290058	0.51251188	0.017397772	0.70842978	-2.8304101	-2.1007743	-2.2914329	-1.0546058	-1.1592136	-0.66374706	-0.33391454	-0.32958247	0.72116935	2.2535266	1.5551276	2.0629998	-1.2991285	-2.1782819	-1.5880233	0.56503213	-0.81005799	0.73768704	-2.6845365	-3.162069	-2.4665497	-1.2945795	-2.4331414	-0.84911203	-0.066162019	-0.92616387	-0.24375168	-0.61397529	0.86699154	1.1151237	-2.9448761	-2.0843846	-2.4195832	-1.1353339	-0.80885214	0.32599132	-3.5359224	-3.7892029	-3.1385294	-1.8160933	-2.9542165	-2.0764839
-1.3466549	2.5981392	1.8674263	2.993561	2.4078389	4.3422143	4.5309351	2.0470477	0.70773148	1.3599609	1.1625749	2.2619531	2.9924587	2.380001	0.15449896	0.69119409	-0.13297924	0.78948275	1.8152309	1.4283565	1.6521025	1.3609977	1.0418358	2.0360353	2.673159	2.5184298	0.13417832	-0.40631801	-0.11414162	1.4762711	1.2842936	1.9115812	-1.671932	-1.0755489	-1.1650887	0.006593567	0.2209732	0.0040701547	1.0017718	-0.366896	0.55965727	1.9530897	1.2163247	2.4262752	-0.90068739	-1.375777	-0.49549049	1.1856181	0.043155059	0.82767169	-2.66545	-1.9373172	-2.2958473	-1.0857241	-1.4358233	-1.1701482	-1.6092299	-0.52960753	0.640656	1.8888678	0.57548755	1.7606906	-1.4339465	-2.0011412	-1.1257969	0.15718645	-0.65831976	1.4347425	-2.6942308	-2.930128	-2.5109984	-1.8692793	-2.2484553	-0.63360968	-0.68925925	-1.1012267	-0.11893437	-0.64166791	1.2141996	0.40380752	-2.9748317	-2.177363	-2.6567799	-1.6354069	-0.84903098	0.26010239	-3.4775635	-3.1204979	-3.2618194	-1.6839197	-2.6859808	-2.1880969
-1.3196738	2.8360933	1.5009014	2.6391923	3.1521494	3.8206281	5.1453836	3.7539227	0.87571009	1.4146612	1.1390798	3.136815	2.9762942	3.3007515	-0.26473167	0.68903774	-0.2001259	1.1827946	1.8309175	1.5732135	1.2331535	0.36351669	1.2137647	2.2971716	2.5977851	1.8924215	0.37326502	-0.37293157	-0.056454838	1.7943802	1.3084479	1.1809335	-1.8906163	-1.6475781	-1.8663196	0.11073047	0.76255122	0.036748252	0.79744045	-0.24560247	1.1192942	2.2383049	3.4539018	1.3361074	-1.3130059	-1.5613749	-0.80217077	0.58468062	-0.10187954	1.7563269	-2.4465018	-2.4509469	-1.8111852	-0.9378128	-1.5711432	-0.47907632	-0.055035536	-0.6937327	-0.66446399	1.961608	1.7174397	2.4029816	-1.7742095	-2.799997	-1.2939777	0.80735428	-1.1318761	1.1468411	-2.301443	-2.7223119	-3.1409077	-2.0046932	-2.4232076	-1.4253828	-0.45063062	-0.47617373	-1.3297923	-0.61800143	0.40381709	2.6731953	-2.6800221	-2.4535913	-2.3889546	-0.73112584	-1.1324492	-0.036654857	-4.2144186	-5.5884576	-3.2299168	-2.1005625	-3.233581	-2.5805869
-1.3745389	2.7127696	1.4150378	2.6833085	3.6309628	2.7651006	6.0716596	2.9257227	1.0873861	1.2249458	1.2712566	2.8309712	3.1194957	3.2770554	-0.47740712	0.4892144	-0.31532289	1.2164131	2.1214171	1.5435967	1.1276071	0.31399498	2.3300007	2.3537255	3.1917929	1.5259371	0.55178223	0.13424861	-0.13269148	1.6256114	1.6488892	1.52529	-1.2346977	-1.1476853	-1.6025122	-0.40710412	0.39438833	0.25755618	0.46064301	0.074957289	0.52093606	1.2157962	2.8381766	1.8346122	-1.0314615	-1.4538722	-0.4741396	0.50903584	0.035465218	1.1407282	-2.345856	-2.290648	-2.1236491	-1.0354428	-1.1732551	-0.84803353	-0.37884939	-0.83638707	0.61861118	1.532082	0.93579668	2.0890015	-1.5469156	-2.7933458	-1.353224	-0.31286867	-0.64533238	0.64254209	-2.1550361	-2.8263818	-3.1855959	-1.905552	-2.0443252	-1.6375935	-0.65854248	-0.43883795	-0.17391525	-0.8578559	0.66888985	1.7725001	-2.5032924	-2.4941021	-2.5637141	-1.1423607	-0.81639357	0.026436825	-4.0305507	-4.6725898	-3.4731447	-1.5831045	-3.2479912	-3.1989976
-1.3457895	2.7839342	1.5326456	2.8121618	3.7292581	4.3521202	5.1216092	2.9581059	1.2094666	1.3733876	1.2767957	3.0995895	2.9275724	2.9797565	-0.094246467	0.80634824	0.41230014	1.2048951	1.7153811	1.4096793	0.4536381	0.54294466	1.1668813	1.0528176	2.0242138	2.2225943	0.19411902	-0.57383431	-0.19860823	1.5357315	0.9361059	0.9005827	-1.4566923	-1.6781797	-1.2460184	0.70094356	0.29379479	0.56303169	1.1614941	-0.25308783	0.36202619	2.9001224	2.3575589	2.6592794	-1.2675333	-1.4915039	-1.083439	0.53495487	-0.34023478	1.5507535	-2.2770235	-2.4036745	-2.0331523	-0.88810152	-1.4687571	-1.0191642	-1.9012544	-0.34880081	0.44088441	1.190656	1.0881033	1.4953381	-1.9256687	-2.1006006	-0.91013006	0.53191319	-0.78920371	0.39857275	-2.4964006	-3.1635723	-2.3327131	-1.2557685	-2.3167658	-0.77202387	-0.86121237	-0.32898318	-1.4877999	-0.76584507	0.72978846	1.7767509	-3.3167884	-2.395181	-2.7758686	-1.2217591	-1.070389	0.7289674	-3.6122489	-4.3763417	-2.7934076	-2.0743509	-2.698192	-1.5511145
-1.41567	2.8023408	2.1847557	3.0122528	2.6422867	3.9712387	5.2760494	3.7565797	0.91189095	1.187171	1.1494874	2.9886763	3.3893917	2.8568766	-0.26239127	0.85995762	-0.0049400348	1.1041848	1.9839655	1.3942491	1.8298891	1.0520097	0.60430126	3.0564224	2.7558759	0.94956211	0.32380363	-0.16266608	-0.30672035	1.9374041	1.4500907	1.3680158	-1.9639359	-0.86189266	-1.7050421	-0.54677438	0.59680543	-0.16783034	0.9287262	-0.44309297	-0.2771977	1.1235879	3.3247738	1.4921095	-0.79629652	-1.5338316	-0.1353291	1.2501259	0.31719461	1.0284341	-3.1573512	-2.0478438	-2.0384465	-1.0108975	-1.2481067	-0.80037795	-0.56604206	-0.67265311	0.60093888	1.1603464	1.4316215	2.7784211	-1.5512606	-2.7876941	-1.3112346	-0.38439709	-0.65449294	0.3531148	-2.6071242	-2.692841	-3.2138353	-1.8024088	-2.065936	-1.2523619	0.048549184	-0.99620253	-0.65025599	-2.2249023	0.94605567	1.736801	-2.8240471	-2.1892559	-2.5388133	-0.9069132	-0.54552067	-0.21014219	-4.1900002	-4.1885159	-2.9671243	-1.8767595	-2.845267	-2.9270281
-1.436894	2.7168133	2.0084626	3.6561925	3.3002436	3.9738159	4.9752894	2.9780672	0.99660457	1.2052075	1.195453	2.7381076	3.0602824	3.1834764	-0.1090631	0.92548503	0.17876604	0.95499012	1.8208277	1.2119856	1.3147002	1.007797	1.0751299	3.2667867	2.3699814	2.3384708	0.65923272	-0.052885085	-0.37508925	1.1859398	1.5125531	1.4033329	-1.6506972	-0.7855425	-1.0239003	-0.37184495	1.0014688	-0.37046066	1.0196822	-0.67768564	0.38947481	0.36620367	1.8290187	2.4179527	-1.1290266	-1.1167682	-0.14942931	0.82890461	0.54406339	1.27093	-2.7284224	-1.7312503	-1.3995529	-0.84291978	-1.3383013	-0.85623914	-0.78959124	-0.47666604	0.0064401475	0.90946934	0.72727493	1.6300714	-1.5958052	-3.0403144	-1.4396747	-0.4835258	-0.22879568	-0.010857611	-2.5625518	-2.2416476	-2.6316897	-1.7394411	-2.5995277	-1.1635436	-0.66975556	-0.7163449	-0.30964326	-1.0554539	0.76986832	0.56320393	-3.162015	-2.1079626	-1.9905415	-1.3314976	-0.77624037	-0.39793247	-3.642116	-4.2984477	-2.7327974	-1.9469138	-2.9175951	-3.0032406
-1.4612841	2.8333877	2.2185419	3.4892339	2.879738	3.5559037	5.3474725	3.2114268	1.056516	1.5215296	1.3609394	2.9996331	3.0627808	3.8489864	-0.75060917	0.57808938	0.20462278	1.3368374	2.2031418	0.81951481	1.7926049	0.74568172	1.3670164	1.4890715	2.0606794	1.1641216	0.3950579	-0.15541675	-0.41978318	1.6914001	1.3841608	1.2960722	-1.444955	-0.81006867	-1.3326669	-0.22564577	0.46504002	-0.15934646	1.1159823	-0.088137817	-0.47093655	1.0425114	3.0904937	0.82909224	-0.59156342	-1.3373213	-0.72145482	0.93174936	-0.052708936	1.4743563	-2.6080801	-1.8540716	-2.1268203	-0.7985535	-0.95415703	-0.55164646	-0.51561779	-0.2273748	0.6608353	0.83031626	0.99588846	1.7504746	-1.6705667	-2.3123408	-0.77657891	0.50494999	-0.48163952	-0.12797667	-2.3671631	-2.5158704	-2.6966891	-2.0466979	-2.1529452	-1.7410792	-0.51038323	-0.58764664	0.034272291	-2.0308243	1.3771783	0.76471866	-3.5699512	-2.2370901	-2.4091904	-1.787695	-0.81520872	-0.29957118	-3.655816	-4.1814755	-2.8432503	-1.7075953	-2.6470724	-2.5793799
-1.5142928	2.915159	1.450041	2.4069542	3.1188867	4.3093433	4.8170758	3.1807631	1.0003104	1.8199997	0.86558698	2.2071526	3.5384425	2.4151612	-0.38938304	0.8595866	-0.1769777	0.77831135	2.204489	1.185825	1.6218378	1.4641031	0.90010714	2.4984262	3.3066697	3.9566286	0.64297878	-0.054435466	-0.55788236	1.3954311	1.5446774	1.0187409	-1.9552266	-1.1390596	-1.398103	-0.15161373	0.8848286	0.044459407	1.2202374	0.35613736	0.48566943	1.7494333	2.81591	2.9804878	-1.2540572	-1.0837823	-0.6191714	0.38757721	0.3648144	0.4823766	-2.5234046	-1.9996853	-1.8897869	-0.86154028	-1.3410195	-0.96836497	-1.639353	-0.64329443	-1.0985254	1.4244822	1.3122933	2.0160454	-1.2850438	-2.5743985	-1.6043737	-0.78394942	-0.59261812	1.1938728	-2.946103	-3.2741207	-2.9223858	-1.5055871	-2.1891425	-0.79266515	-0.028768403	-0.30393988	-1.5587745	-0.30634862	0.69963698	1.042798	-1.7872659	-2.3471436	-2.7430781	-1.5756994	-0.74551903	0.027071712	-4.4695511	-4.9026307	-2.9390735	-2.1031105	-3.4012759	-2.5684282
-1.5625777	3.0033131	1.7914407	2.9884481	3.302163	4.5046587	4.9382118	3.0573004	1.1476828	1.569119	1.1462226	2.5055744	3.3035152	3.1055167	-0.55107999	1.0071547	0.18118561	1.584048	2.1213865	1.587968	2.2640677	0.75400574	0.97377539	2.1638009	2.8764576	0.82066778	0.40189879	0.014474621	-0.58693986	0.9054161	1.6852502	0.85147095	-1.5706876	-0.77115154	-1.3647839	-0.16792498	0.48242044	0.21900366	2.3035305	0.19270609	0.18220449	1.8828074	2.4567771	1.8630366	-0.76611832	-1.0810649	-0.92316618	0.35419107	-0.036520977	1.2035887	-2.9087248	-1.9281216	-2.2455507	-1.2051569	-1.1596462	-0.77844286	0.40028708	0.24589015	-0.70841838	0.76893576	1.7518474	1.6783984	-1.4969151	-2.2105934	-1.4145749	-0.85524372	-0.37477857	0.77492685	-2.3745311	-1.9038405	-2.9632433	-1.9251659	-2.4246294	-1.4495631	-0.59129669	-0.48094057	-0.83233184	-0.40967846	-0.057420804	2.4633565	-3.2570624	-2.5775507	-3.1047103	-2.3903194	-1.2784994	0.12142698	-4.4111747	-4.7286057	-2.9258896	-2.0298096	-2.9952329	-2.6811153
-1.3950622	2.8534435	2.4079932	3.2490495	3.0533344	2.733491	5.1785754	3.4407511	0.73055266	0.91323832	1.1969194	2.5205847	3.3177764	2.7112404	0.10309469	0.76222191	-0.38509544	0.83163246	2.2431119	1.3108548	1.1558108	1.0133549	1.5895772	1.0720484	2.9609521	3.5598611	0.31105618	-0.40831965	-0.27636892	1.5514399	1.5321185	1.1144424	-1.4529931	-1.2858868	-1.5794645	0.23940636	0.69922661	-0.27838438	0.67053726	-0.75487289	0.46329196	0.49833584	3.8931404	2.6767201	-1.0817864	-1.4831854	-0.4647565	0.35164717	0.34047876	0.76247089	-2.0655395	-2.1952889	-2.1065479	-0.61950129	-1.2162513	-0.91287068	-1.1044294	-1.4059137	0.45350618	2.2005895	1.1806772	2.8350527	-1.5799892	-2.5524172	-0.83781015	-0.78006213	-0.76030526	1.1367737	-2.9103187	-3.5599678	-2.9957921	-1.1519425	-1.969542	-0.80822702	0.10715197	-0.97240337	-1.6600193	-3.020446	0.82192259	1.2653693	-2.5538805	-2.1544509	-1.891212	-1.9035625	-0.81756599	0.44468851	-3.9498737	-3.3641462	-3.1339942	-1.6860382	-2.8469238	-2.6677236
-1.2264764	2.7364546	1.609028	2.8063812	2.4448873	3.1676319	5.2436548	4.3459336	0.79690571	1.5443609	1.4055526	2.681865	3.2352974	3.1970739	-0.31986129	-0.23537204	-0.35880907	1.4855429	1.8689	1.0093901	1.3311689	0.24790716	1.3540743	2.3317796	2.8293087	3.0554175	-0.045953733	-0.24777037	0.26951876	1.15899	1.4321373	1.591198	-1.6966372	-1.2667833	-1.5972381	-0.30644766	0.066387392	0.13787404	1.0455376	-0.42323269	0.97605183	2.3913916	2.85492	2.3527571	-0.85228219	-1.2105244	-0.5994661	0.86356343	0.098551575	1.3339878	-2.8383007	-2.1410242	-2.4780128	-1.1742095	-1.2804261	-0.69771425	-0.86350452	-0.72497894	1.2991139	0.54414331	0.74985821	2.3110986	-1.375146	-2.8095421	-1.3303793	-0.014542474	-0.80050135	0.35108771	-2.7862116	-2.3255882	-2.644438	-1.9758252	-2.1660155	-2.1387862	-0.16343712	-0.12155212	0.18699442	-0.30156153	0.44668017	1.8256218	-2.5544267	-2.3968134	-2.5913146	-2.3458846	-0.91949265	-0.3615862	-3.7854679	-4.771321	-3.4056804	-1.6743805	-3.1621537	-1.9989287
-1.2186696	2.6747535	1.8191594	2.9197703	2.8562653	4.6434652	4.7310023	4.277391	0.72476954	1.214426	1.2314814	2.4489754	2.6249855	3.0850254	-0.24982439	0.64432934	0.23935519	0.33164124	1.9783192	1.2923931	1.1566699	1.0743055	1.9065555	1.652568	2.2624329	2.3197286	0.089398334	-0.2744389	-0.92395042	2.0323543	1.3095208	1.5096875	-1.7695695	-1.4672547	-1.1891268	-0.49580999	0.35934622	-0.15046918	0.25642233	0.074417534	0.30151713	1.1448261	2.8419937	2.075942	-1.4083952	-1.5868543	-0.31167748	0.38215826	0.12378615	1.3034876	-2.4776037	-2.5988956	-1.6652939	-1.0853727	-1.3600124	-1.3586843	-1.4221135	-0.27918888	0.81206932	1.2127361	2.6442562	4.8567293	-1.5928068	-2.3727911	-1.0330536	-0.2842714	-0.59606087	1.3446763	-2.3084015	-3.525478	-2.7050244	-1.7248865	-2.125157	-1.2126124	-0.50358882	-0.74412064	-0.26043138	-1.1118523	1.2671258	0.003321266	-2.7288481	-2.2627265	-2.8258692	-1.6348626	-0.59914333	0.56438051	-4.4687783	-3.7077212	-3.0101308	-2.1471437	-2.8684076	-3.5164636
